product_name,quantity,timestamp
joint health enhancer with collagen,2303.8838018761708,2022-12-25
kale - organic,2539.057588941524,2022-12-25
keto protein blend,2345.0431343864407,2022-12-25
kiwi apple juice blend,2925.989506162446,2022-12-25
lean1 chocolate protein,2270.461252976202,2022-12-25
lean1 vanilla protein,2353.234800039009,2022-12-25
mangoes,3242.3437164356533,2022-12-25
matcha green tea,2304.593634458145,2022-12-25
metabolism boost enhancer,2436.074241679135,2022-12-25
multivitamin enhancer,2239.6982990861543,2022-12-25
muscle builder enhancer,2189.263164394518,2022-12-25
nonfat milk,3532.2464202414985,2022-12-25
nutrient blend,2336.8186455569357,2022-12-25
oatmilk by califia farms,2198.8834680441846,2022-12-25
orange juice blend,2462.541331123951,2022-12-25
papaya juice blend,4961.858048356019,2022-12-25
peanut butter,2387.5473124261466,2022-12-25
pear juice blend,2335.3144414940034,2022-12-25
pear passion fruit juice blend,2334.5750691177227,2022-12-25
pineapple,4099.578721257893,2022-12-25
probiotic powder enhancer,2303.4324192908025,2022-12-25
protein blend,7589.671397183581,2022-12-25
pumpkin - organic,2262.3787980598545,2022-12-25
pure recharge enhancer,2427.854445893514,2022-12-25
raspberries,2510.0257874711215,2022-12-25
spice blend,2193.767756169639,2022-12-25
spinach - organic,2384.226668052875,2022-12-25
stevia plant-based sweetener,3852.0755587087565,2022-12-25
strawberries - no sugar,4345.568397125376,2022-12-25
strawberries - added sugar,5744.369002106045,2022-12-25
sunwarrior organic plant-based protein,2725.738721978999,2022-12-25
super grains enhancer,2279.500883361904,2022-12-25
tart cherries,2590.010220609477,2022-12-25
turbinado,7601.520296891402,2022-12-25
vanilla frozen yogurt,2238.1510653932196,2022-12-25
whey protein,2313.9119196476636,2022-12-25
white grape lemon juice blend,2563.7998154361057,2022-12-25
milk chocolate almonds,1001.49,2022-12-25
dark chocolate cashews,1002.06,2022-12-25
greek yogurt trail mix,1005.0699999999997,2022-12-25
good health peanut butter pretzels,999.2600000000002,2022-12-25
ostrim meat sticks,1008.4399999999997,2022-12-25
banana chips,1001.8899999999999,2022-12-25
natures blend,1006.3999999999997,2022-12-25
lenny and larry vegan cookies,996.9599999999999,2022-12-25
greek yogurt pretzels,998.1800000000005,2022-12-25
cups 20 oz,4214.590000000002,2022-12-25
cups 32 oz,4250.220000000001,2022-12-25
cups 40 oz,4215.44,2022-12-25
straws,4680.250000000003,2022-12-25
100% cocoa,5158.3088381741045,2022-12-24
almond butter,2542.880994460063,2022-12-24
almond,2643.8947675813397,2022-12-24
apple blueberry juice blend,3666.706999211835,2022-12-24
apple juice blend,2389.7784171011554,2022-12-24
apple pineapple juice blend,4358.778246904652,2022-12-24
banana,19366.43990520623,2022-12-24
blueberries (wild),2616.820886879269,2022-12-24
butter pecan ice cream,2413.5269134479004,2022-12-24
califia farms almond milk,3486.526783605509,2022-12-24
carrots - organic,2598.315048708833,2022-12-24
cinnamon,2303.273739612426,2022-12-24
coconut water,2972.6667794828904,2022-12-24
cold brew coffee,3444.976693726522,2022-12-24
dairy whey blend,3153.664845856498,2022-12-24
dates,4505.749263114608,2022-12-24
diet down enhancer,2347.194249586542,2022-12-24
electrolyte blend,2688.706086867215,2022-12-24
energy boost enhancer,2205.457585994968,2022-12-24
espresso,2354.00383726523,2022-12-24
fiber blend enhancer,3127.4626348847523,2022-12-24
fitaid paleo protein enhancer,2317.472998248906,2022-12-24
ginger - organic,2401.8403708178557,2022-12-24
gladiator protein chocolate,2484.0256874660017,2022-12-24
gladiator protein strawberry,2278.193737711381,2022-12-24
gladiator protein vanilla,3594.4163735319717,2022-12-24
greek nonfat yogurt,2418.8661850799554,2022-12-24
gut health enhancer,2271.316607812951,2022-12-24
hulk blend,3144.5120902087842,2022-12-24
immune support enhancer,2259.6725552030202,2022-12-24
joint health enhancer with collagen,2315.0838018761706,2022-12-24
kale - organic,2584.1569224413483,2022-12-24
keto protein blend,2362.8431343864404,2022-12-24
kiwi apple juice blend,2954.0315017620355,2022-12-24
lean1 chocolate protein,2382.0684728137157,2022-12-24
lean1 vanilla protein,2365.8238887329403,2022-12-24
mangoes,3426.2993421446845,2022-12-24
matcha green tea,2304.593634458145,2022-12-24
metabolism boost enhancer,2485.3032267728963,2022-12-24
multivitamin enhancer,2239.6982990861543,2022-12-24
muscle builder enhancer,2189.263164394518,2022-12-24
nonfat milk,3794.8288160142138,2022-12-24
nutrient blend,2365.8945085525243,2022-12-24
oatmilk by califia farms,2221.0625936850574,2022-12-24
orange juice blend,2520.3692488772167,2022-12-24
papaya juice blend,5118.838908168004,2022-12-24
peanut butter,2467.4481591494964,2022-12-24
pear juice blend,2436.0344118589037,2022-12-24
pear passion fruit juice blend,2381.7492834095215,2022-12-24
pineapple,4195.218359295443,2022-12-24
probiotic powder enhancer,2303.4324192908025,2022-12-24
protein blend,7857.082073465295,2022-12-24
pumpkin - organic,2262.3787980598545,2022-12-24
pure recharge enhancer,2514.84732449068,2022-12-24
raspberries,2587.528484170928,2022-12-24
spice blend,2193.767756169639,2022-12-24
spinach - organic,2474.9098643737275,2022-12-24
stevia plant-based sweetener,3959.8477655732304,2022-12-24
strawberries - no sugar,4592.675793626475,2022-12-24
strawberries - added sugar,5958.048164833968,2022-12-24
sunwarrior organic plant-based protein,2852.2408520669687,2022-12-24
super grains enhancer,2301.266343968919,2022-12-24
tart cherries,2704.3841323563506,2022-12-24
turbinado,7919.938454467642,2022-12-24
vanilla frozen yogurt,2250.422952161101,2022-12-24
whey protein,2335.5437787777896,2022-12-24
white grape lemon juice blend,2651.3665660830634,2022-12-24
milk chocolate almonds,1002.49,2022-12-24
dark chocolate cashews,1005.06,2022-12-24
greek yogurt trail mix,1007.0699999999997,2022-12-24
good health peanut butter pretzels,1000.2600000000002,2022-12-24
ostrim meat sticks,1008.4399999999997,2022-12-24
banana chips,1003.8899999999999,2022-12-24
natures blend,1006.3999999999997,2022-12-24
lenny and larry vegan cookies,998.9599999999999,2022-12-24
greek yogurt pretzels,1002.1800000000005,2022-12-24
cups 20 oz,4309.590000000002,2022-12-24
cups 32 oz,4340.220000000001,2022-12-24
cups 40 oz,4295.44,2022-12-24
straws,4945.250000000003,2022-12-24
100% cocoa,3677.9435896567506,2022-12-23
almond butter,2184.799412811635,2022-12-23
almond,2173.9214446010815,2022-12-23
apple blueberry juice blend,2728.3097514072806,2022-12-23
apple juice blend,1934.7154088947912,2022-12-23
apple pineapple juice blend,3362.2441055619097,2022-12-23
banana,14657.060699433885,2022-12-23
blueberries (wild),2015.1210796458845,2022-12-23
butter pecan ice cream,1987.1167158660614,2022-12-23
califia farms almond milk,2663.352558821272,2022-12-23
carrots - organic,2130.9444689521238,2022-12-23
cinnamon,2247.4777396124273,2022-12-23
coconut water,1955.6114376813625,2022-12-23
cold brew coffee,2665.0252500341267,2022-12-23
dairy whey blend,2619.1003737796987,2022-12-23
dates,3332.2404478117014,2022-12-23
diet down enhancer,2347.194249586542,2022-12-23
electrolyte blend,2305.900098499736,2022-12-23
energy boost enhancer,2205.457585994968,2022-12-23
espresso,2354.00383726523,2022-12-23
fiber blend enhancer,2480.5637813213584,2022-12-23
fitaid paleo protein enhancer,2050.6889237977507,2022-12-23
ginger - organic,2247.9759101025747,2022-12-23
gladiator protein chocolate,1896.7520108214674,2022-12-23
gladiator protein strawberry,2171.4728029006287,2022-12-23
gladiator protein vanilla,2870.151778976277,2022-12-23
greek nonfat yogurt,1869.3762088481258,2022-12-23
gut health enhancer,2271.316607812951,2022-12-23
hulk blend,2956.9399264066155,2022-12-23
immune support enhancer,2070.2070200477883,2022-12-23
joint health enhancer with collagen,2224.333801876173,2022-12-23
kale - organic,2184.5356550626657,2022-12-23
keto protein blend,2274.5931343864427,2022-12-23
kiwi apple juice blend,2581.540414113297,2022-12-23
lean1 chocolate protein,1838.6545187002034,2022-12-23
lean1 vanilla protein,2049.072616558408,2022-12-23
mangoes,2551.985360969608,2022-12-23
matcha green tea,2304.593634458145,2022-12-23
metabolism boost enhancer,2229.5333737363494,2022-12-23
multivitamin enhancer,2239.6982990861543,2022-12-23
muscle builder enhancer,2189.263164394518,2022-12-23
nonfat milk,2479.2969538997554,2022-12-23
nutrient blend,2190.4818635306515,2022-12-23
oatmilk by califia farms,2093.0486416463527,2022-12-23
orange juice blend,2029.3304844084519,2022-12-23
papaya juice blend,4068.673050524595,2022-12-23
peanut butter,2009.0976207124936,2022-12-23
pear juice blend,1750.6033948472875,2022-12-23
pear passion fruit juice blend,1958.0699755187059,2022-12-23
pineapple,3413.825578018942,2022-12-23
probiotic powder enhancer,2303.4324192908025,2022-12-23
protein blend,6251.688222665154,2022-12-23
pumpkin - organic,2262.3787980598545,2022-12-23
pure recharge enhancer,2121.838863782165,2022-12-23
raspberries,1862.688417121569,2022-12-23
spice blend,2193.767756169639,2022-12-23
spinach - organic,2127.5591420507935,2022-12-23
stevia plant-based sweetener,2944.764618949705,2022-12-23
strawberries - no sugar,2804.9614368146295,2022-12-23
strawberries - added sugar,4287.302980011955,2022-12-23
sunwarrior organic plant-based protein,1990.432631548541,2022-12-23
super grains enhancer,2138.3717991502062,2022-12-23
tart cherries,1915.944630080676,2022-12-23
turbinado,5742.563927035037,2022-12-23
vanilla frozen yogurt,2169.314546258812,2022-12-23
whey protein,2216.2968976567454,2022-12-23
white grape lemon juice blend,2284.3359592141737,2022-12-23
milk chocolate almonds,994.16,2022-12-23
dark chocolate cashews,991.6099999999999,2022-12-23
greek yogurt trail mix,991.5599999999997,2022-12-23
good health peanut butter pretzels,989.9000000000002,2022-12-23
ostrim meat sticks,1003.2599999999998,2022-12-23
banana chips,993.5299999999999,2022-12-23
natures blend,990.9199999999997,2022-12-23
lenny and larry vegan cookies,994.78,2022-12-23
greek yogurt pretzels,992.8500000000005,2022-12-23
cups 20 oz,3736.1200000000017,2022-12-23
cups 32 oz,3786.5300000000007,2022-12-23
cups 40 oz,3775.9799999999996,2022-12-23
straws,3298.630000000003,2022-12-23
100% cocoa,3905.0394072291233,2022-12-22
almond butter,2240.0569123394002,2022-12-22
almond,2255.745294621344,2022-12-22
apple blueberry juice blend,2881.954579773715,2022-12-22
apple juice blend,2047.2396851632209,2022-12-22
apple pineapple juice blend,3521.9401935748806,2022-12-22
banana,15526.082751592216,2022-12-22
blueberries (wild),2126.5912504680978,2022-12-22
butter pecan ice cream,2032.5006745711385,2022-12-22
califia farms almond milk,2761.6621382460553,2022-12-22
carrots - organic,2203.1528772189113,2022-12-22
cinnamon,2256.4777396124273,2022-12-22
coconut water,2163.545480542681,2022-12-22
cold brew coffee,2758.0925084878577,2022-12-22
dairy whey blend,2713.4935871932994,2022-12-22
dates,3539.6907678055554,2022-12-22
diet down enhancer,2347.194249586542,2022-12-22
electrolyte blend,2358.5833451259286,2022-12-22
energy boost enhancer,2205.457585994968,2022-12-22
espresso,2354.00383726523,2022-12-22
fiber blend enhancer,2578.605807202756,2022-12-22
fitaid paleo protein enhancer,2093.721698012038,2022-12-22
ginger - organic,2275.7930780919987,2022-12-22
gladiator protein chocolate,1984.0137540013168,2022-12-22
gladiator protein strawberry,2180.5062322903996,2022-12-22
gladiator protein vanilla,3005.0382623399205,2022-12-22
greek nonfat yogurt,1965.7459076682576,2022-12-22
gut health enhancer,2271.316607812951,2022-12-22
hulk blend,2979.9681064698902,2022-12-22
immune support enhancer,2099.706715091503,2022-12-22
joint health enhancer with collagen,2245.3338018761724,2022-12-22
kale - organic,2243.2199278404883,2022-12-22
keto protein blend,2286.193134386442,2022-12-22
kiwi apple juice blend,2633.244292489904,2022-12-22
lean1 chocolate protein,1928.849223796559,2022-12-22
lean1 vanilla protein,2095.4339956778863,2022-12-22
mangoes,2684.735884896822,2022-12-22
matcha green tea,2304.593634458145,2022-12-22
metabolism boost enhancer,2275.084616991864,2022-12-22
multivitamin enhancer,2239.6982990861543,2022-12-22
muscle builder enhancer,2189.263164394518,2022-12-22
nonfat milk,2730.419298524821,2022-12-22
nutrient blend,2204.801721515392,2022-12-22
oatmilk by califia farms,2113.621175384342,2022-12-22
orange juice blend,2099.566117784568,2022-12-22
papaya juice blend,4231.17429886926,2022-12-22
peanut butter,2111.2161011750436,2022-12-22
pear juice blend,1890.664970206322,2022-12-22
pear passion fruit juice blend,2007.2413469960863,2022-12-22
pineapple,3548.6597952991324,2022-12-22
probiotic powder enhancer,2303.4324192908025,2022-12-22
protein blend,6521.8019775997855,2022-12-22
pumpkin - organic,2262.3787980598545,2022-12-22
pure recharge enhancer,2177.786394519368,2022-12-22
raspberries,2023.5842632721613,2022-12-22
spice blend,2193.767756169639,2022-12-22
spinach - organic,2193.933702975548,2022-12-22
stevia plant-based sweetener,3115.25727147154,2022-12-22
strawberries - no sugar,3070.418506387896,2022-12-22
strawberries - added sugar,4584.667819517772,2022-12-22
sunwarrior organic plant-based protein,2151.0062702546456,2022-12-22
super grains enhancer,2165.168457843647,2022-12-22
tart cherries,2029.6042746328922,2022-12-22
turbinado,5991.947669569912,2022-12-22
vanilla frozen yogurt,2180.2715880158485,2022-12-22
whey protein,2241.9532887180567,2022-12-22
white grape lemon juice blend,2347.03114483812,2022-12-22
milk chocolate almonds,994.16,2022-12-22
dark chocolate cashews,991.6099999999999,2022-12-22
greek yogurt trail mix,993.5599999999997,2022-12-22
good health peanut butter pretzels,989.9000000000002,2022-12-22
ostrim meat sticks,1005.2599999999998,2022-12-22
banana chips,994.5299999999999,2022-12-22
natures blend,993.9199999999997,2022-12-22
lenny and larry vegan cookies,996.78,2022-12-22
greek yogurt pretzels,995.8500000000005,2022-12-22
cups 20 oz,3827.1200000000017,2022-12-22
cups 32 oz,3875.5300000000007,2022-12-22
cups 40 oz,3862.9799999999996,2022-12-22
straws,3565.630000000003,2022-12-22
100% cocoa,4198.01386784726,2022-12-21
almond butter,2310.8685115014437,2022-12-21
almond,2304.4709147198796,2022-12-21
apple blueberry juice blend,3040.0590868283443,2022-12-21
apple juice blend,2137.6242657094767,2022-12-21
apple pineapple juice blend,3631.7721545215654,2022-12-21
banana,16254.535463343796,2022-12-21
blueberries (wild),2223.451638504438,2022-12-21
butter pecan ice cream,2110.119388282234,2022-12-21
califia farms almond milk,2918.127138271695,2022-12-21
carrots - organic,2273.9443015222178,2022-12-21
cinnamon,2264.077739612427,2022-12-21
coconut water,2285.5215360449233,2022-12-21
cold brew coffee,2899.5333840661883,2022-12-21
dairy whey blend,2798.099707952899,2022-12-21
dates,3707.502590659996,2022-12-21
diet down enhancer,2347.194249586542,2022-12-21
electrolyte blend,2404.7797512642233,2022-12-21
energy boost enhancer,2205.457585994968,2022-12-21
espresso,2354.00383726523,2022-12-21
fiber blend enhancer,2690.6070782150555,2022-12-21
fitaid paleo protein enhancer,2130.060485126325,2022-12-21
ginger - organic,2297.35309096463,2022-12-21
gladiator protein chocolate,2112.300624940746,2022-12-21
gladiator protein strawberry,2209.4132063376665,2022-12-21
gladiator protein vanilla,3114.4797480823836,2022-12-21
greek nonfat yogurt,2011.9532137098006,2022-12-21
gut health enhancer,2271.316607812951,2022-12-21
hulk blend,3013.510833157648,2022-12-21
immune support enhancer,2141.1348508682386,2022-12-21
joint health enhancer with collagen,2257.933801876172,2022-12-21
kale - organic,2326.3843158062937,2022-12-21
keto protein blend,2303.993134386442,2022-12-21
kiwi apple juice blend,2709.4898139532233,2022-12-21
lean1 chocolate protein,1993.1199605495488,2022-12-21
lean1 vanilla protein,2134.7590165195284,2022-12-21
mangoes,2806.0052675422608,2022-12-21
matcha green tea,2304.593634458145,2022-12-21
metabolism boost enhancer,2332.185129469467,2022-12-21
multivitamin enhancer,2239.6982990861543,2022-12-21
muscle builder enhancer,2189.263164394518,2022-12-21
nonfat milk,2910.584749394473,2022-12-21
nutrient blend,2237.6039956942864,2022-12-21
oatmilk by califia farms,2138.1992023747353,2022-12-21
orange juice blend,2153.1307681247567,2022-12-21
papaya juice blend,4360.963335362305,2022-12-21
peanut butter,2180.308835474166,2022-12-21
pear juice blend,1983.5476352920696,2022-12-21
